Timestamp,Open,High,Low,Close,Volume
2024-03-16 00:00:00,12.647,12.846,12.616,12.829,136182.71
2024-03-16 04:00:00,12.798,12.882,12.495,12.867,108440.72
2024-03-16 08:00:00,12.868,12.878,12.517,12.666,89306.6
2024-03-16 12:00:00,12.642,12.642,12.158,12.409,152107.9
2024-03-16 16:00:00,12.409,12.409,11.623,11.773,238257.21
2024-03-16 20:00:00,11.783,11.998,11.65,11.941,193946.59
2024-03-17 00:00:00,11.939,12.217,11.791,12.217,200157.93
2024-03-17 04:00:00,12.209,12.224,11.497,11.848,104357.74
2024-03-17 08:00:00,11.842,12.256,11.836,12.12,76514.88
2024-03-17 12:00:00,12.136,12.333,11.903,12.298,76794.37
2024-03-17 16:00:00,12.305,12.335,12.195,12.328,101689.3
2024-03-17 20:00:00,12.334,12.408,12.215,12.285,81508.05
2024-03-18 00:00:00,12.267,12.275,11.939,12.22,95701.0
2024-03-18 04:00:00,12.222,12.464,12.12,12.29,97212.97
2024-03-18 08:00:00,12.285,12.285,11.984,12.16,89171.56
2024-03-18 12:00:00,12.159,12.21,11.623,11.876,130627.42
2024-03-18 16:00:00,11.866,11.965,11.549,11.611,125264.25
2024-03-18 20:00:00,11.619,11.843,11.619,11.731,45313.88
2024-03-19 00:00:00,11.73,11.877,11.057,11.323,170292.7
2024-03-19 04:00:00,11.323,11.406,10.731,11.156,281212.78
2024-03-19 08:00:00,11.163,11.164,10.641,11.132,341810.06
2024-03-19 12:00:00,11.124,11.449,11.012,11.422,260331.07
2024-03-19 16:00:00,11.43,11.463,11.285,11.355,177944.59
2024-03-19 20:00:00,11.369,11.375,10.705,10.904,154172.94
2024-03-20 00:00:00,10.883,11.181,10.835,10.907,210185.69
2024-03-20 04:00:00,10.912,11.406,10.695,11.343,232982.49
2024-03-20 08:00:00,11.334,11.375,11.139,11.271,54156.69
2024-03-20 12:00:00,11.271,11.356,11.052,11.104,148260.3
2024-03-20 16:00:00,11.102,11.515,10.743,11.471,210737.67
2024-03-20 20:00:00,11.481,11.793,11.454,11.772,57685.46
2024-03-21 00:00:00,11.768,11.922,11.701,11.801,99853.85
2024-03-21 04:00:00,11.791,11.841,11.529,11.704,208535.68
2024-03-21 08:00:00,11.703,11.846,11.69,11.731,56221.56
