Timestamp,Open,High,Low,Close,Volume
2024-03-15 00:00:00,71494.0,72481.0,66704.0,69753.0,2429.46711
2024-03-15 04:00:00,69913.5,68968.0,67005.0,68213.25,1470.34121
2024-03-15 08:00:00,68440.0,68677.0,65673.0,67680.0,1869.87793
2024-03-15 12:00:00,68185.0,68831.0,67542.0,68113.0,1273.77658
2024-03-15 16:00:00,68039.5,70660.0,67545.0,68859.5,2083.53161
2024-03-15 20:00:00,68616.5,69795.0,67500.0,68955.5,1787.74797
2024-03-16 00:00:00,69263.5,70081.0,68964.0,69463.0,807.42167
2024-03-16 04:00:00,69403.5,69535.0,68671.0,69237.5,601.9029
2024-03-16 08:00:00,69372.0,69503.0,67754.0,68767.0,744.79547
2024-03-16 12:00:00,68905.5,68553.0,67570.0,68208.75,1000.20795
2024-03-16 16:00:00,68356.0,68449.0,66704.0,67638.75,1354.18364
2024-03-16 20:00:00,67701.0,67598.0,64799.0,66179.25,1896.01403
2024-03-17 00:00:00,66160.0,66641.0,65172.0,65944.75,1448.53033
2024-03-17 04:00:00,65983.0,66627.0,64611.0,65891.25,1222.84673
2024-03-17 08:00:00,66163.5,67579.0,65349.0,66429.75,1237.57265
2024-03-17 12:00:00,66395.5,68204.0,66490.0,67461.25,1405.59787
2024-03-17 16:00:00,67575.5,68801.0,67825.0,68315.25,1035.06788
2024-03-17 20:00:00,68317.5,68952.0,68032.0,68503.5,681.18948
2024-03-18 00:00:00,68515.0,68461.0,66844.0,67953.0,998.34946
2024-03-18 04:00:00,68253.5,69025.0,67761.0,68278.75,678.91782
2024-03-18 08:00:00,68164.5,68568.0,67348.0,68130.25,840.116
2024-03-18 12:00:00,68302.5,68682.0,66675.0,67801.25,1427.90265
2024-03-18 16:00:00,67924.0,68113.0,66619.0,67305.75,1326.56731
2024-03-18 20:00:00,67245.5,68031.0,66987.0,67413.5,616.62977
2024-03-19 00:00:00,67318.0,68147.0,64882.0,66651.5,2211.43343
