Timestamp,Open,High,Low,Close,Volume
2024-04-09 00:00:00,10.303,10.539,10.148,10.293,214282.2
2024-04-09 04:00:00,10.293,10.326,9.9083,9.971,287954.5
2024-04-09 08:00:00,9.9729,9.9729,9.7988,9.838,119138.4
2024-04-09 12:00:00,9.8393,9.8779,9.3375,9.4725,212820.8
2024-04-09 16:00:00,9.4653,9.482,9.3075,9.4722,243926.8
2024-04-09 20:00:00,9.4641,9.565,9.3483,9.4074,85560.8
2024-04-10 00:00:00,9.4127,9.4692,9.1459,9.3311,114283.6
2024-04-10 04:00:00,9.3294,9.3936,9.2963,9.3371,59163.7
2024-04-10 08:00:00,9.3372,9.3372,9.1562,9.2073,109555.4
2024-04-10 12:00:00,9.2049,9.2228,8.7993,9.1046,241638.4
2024-04-10 16:00:00,9.1036,9.3583,9.064,9.2883,264587.8
2024-04-10 20:00:00,9.2914,9.3403,9.1551,9.2392,120335.6
2024-04-11 00:00:00,9.2378,9.2386,9.0334,9.1085,158414.5
2024-04-11 04:00:00,9.1083,9.4415,9.0132,9.3568,118174.5
2024-04-11 08:00:00,9.3557,9.3972,8.932,8.9642,123455.3
2024-04-11 12:00:00,8.9636,9.141,8.9,8.972,175549.1
2024-04-11 16:00:00,8.9682,9.0385,8.8083,9.0173,153382.1
2024-04-11 20:00:00,9.0156,9.094,8.9559,9.0328,126388.8
2024-04-12 00:00:00,9.034,9.2425,9.0137,9.1799,96512.8
2024-04-12 04:00:00,9.1791,9.2139,9.0158,9.058,59289.1
2024-04-12 08:00:00,9.0572,9.1629,8.98,9.1242,62363.0
2024-04-12 08:00:00,9.0572,9.1629,8.98,9.112,62364.3
