Timestamp,Open,High,Low,Close,Volume
2024-03-11 00:00:00,5.8802,5.9001,5.8149,5.852525,1577.3
2024-03-11 00:30:00,5.84755,5.8205,5.5153,5.711500000000001,3761.3
2024-03-11 01:00:00,5.7551000000000005,5.7897,5.66,5.713225,2123.9
2024-03-11 01:30:00,5.7016,5.7115,5.6198,5.682625,1068.9
2024-03-11 02:00:00,5.6996,5.7103,5.646,5.686125,1287.9
2024-03-11 02:30:00,5.694100000000001,5.7874,5.6848,5.7333750000000006,790.2
2024-03-11 03:00:00,5.730650000000001,5.8226,5.7546,5.785675,421.6
2024-03-11 03:30:00,5.78275,5.8314,5.7789,5.8065,776.3
2024-03-11 04:00:00,5.80785,5.8426,5.7898,5.811975,187.5
2024-03-11 04:30:00,5.80775,5.8102,5.7767,5.79275,255.4
2024-03-11 05:00:00,5.79205,5.86,5.7827,5.80655,437.7
2024-03-11 05:30:00,5.79175,5.8349,5.7916,5.8116,534.6
2024-03-11 06:00:00,5.80995,5.8161,5.7614,5.79555,1717.6
2024-03-11 06:30:00,5.802350000000001,5.813,5.7585,5.79175,217.7
2024-03-11 07:00:00,5.797750000000001,6.151,5.8788,5.975525,3689.5
2024-03-11 07:30:00,5.93615,6.0552,5.9863,6.0055,3869.6
2024-03-11 08:00:00,5.99025,6.0997,5.9582,6.02215,7467.8
2024-03-11 08:30:00,6.01535,6.0653,6.0055,6.0288,52552.2
2024-03-11 09:00:00,6.0222,6.1047,6.0471,6.0615250000000005,275.3
2024-03-11 09:30:00,6.04715,6.2264,6.0922,6.1593,165.1
2024-03-11 10:00:00,6.1593,6.2438,6.1448,6.180425,1108.6
2024-03-11 10:30:00,6.16655,6.1384,6.1016,6.119725000000001,8284.6
2024-03-11 11:00:00,6.1194500000000005,6.1269,6.0974,6.11035,2442.7
2024-03-11 11:30:00,6.10855,6.0906,5.9823,6.044275,678.2
2024-03-11 12:00:00,6.0521,6.0248,5.9132,5.962625,184.5
2024-03-11 12:30:00,5.95625,6.0824,6.0316,6.059025,16575.3
2024-03-11 13:00:00,6.06105,6.2192,6.0701,6.145475,772.9
2024-03-11 13:30:00,6.1463,6.1466,6.0127,6.0916500000000005,48131.7
2024-03-11 14:00:00,6.10365,6.1681,6.0618,6.099425,1046.1
2024-03-11 14:30:00,6.0839,6.1116,6.0503,6.090199999999999,113363.7
2024-03-11 15:00:00,6.09945,6.1771,6.0853,6.130775,21422.9
2024-03-11 15:30:00,6.13035,6.1948,6.1235,6.157625,6270.5
2024-03-11 16:00:00,6.1561,6.1674,6.0503,6.1,3825.5
2024-03-11 16:30:00,6.09115,6.1372,6.0921,6.107399999999999,1485.6
2024-03-11 17:00:00,6.10015,6.1369,6.0884,6.11435,182.9
2024-03-11 17:30:00,6.11605,6.1379,6.104,6.125975,514.4
2024-03-11 18:00:00,6.131,6.1405,6.107,6.123425,428.4
