,open,high,low,close,volume,Open,High,Low,Close,Volume
2024-01-01 00:00:00,0.48812,0.48947,0.48254,0.4864349999999999,209989.0,,,,,
2024-01-01 01:00:00,0.486865,0.49008,0.48267,0.4857925,108592.0,,,,,
2024-01-01 02:00:00,0.48521,0.48633,0.48101,0.4837574999999999,25357.0,,,,,
2024-01-01 03:00:00,0.4838449999999999,0.48326,0.46663,0.47545,104779.0,,,,,
2024-01-01 04:00:00,0.475955,0.47262,0.44557,0.4615375,97609.0,,,,,
2024-01-01 05:00:00,0.46398,0.46384,0.45711,0.4596175,61954.0,,,,,
2024-01-01 06:00:00,0.45876,0.46104,0.45525,0.458195,19904.0,,,,,
2024-01-01 07:00:00,0.458245,0.46346,0.4569,0.4598974999999999,24178.0,,,,,
2024-01-01 08:00:00,0.459615,0.4613,0.4575,0.4596225,21577.0,,,,,
2024-01-01 09:00:00,0.459845,0.46211,0.45655,0.45893,34806.0,,,,,
2024-01-01 10:00:00,0.45853,0.45953,0.45527,0.4573875,38266.0,,,,,
2024-01-01 11:00:00,0.457375,0.45865,0.45251,0.456245,31437.0,,,,,
2024-01-01 12:00:00,0.45691,0.46483,0.4562,0.459315,35136.0,,,,,
2024-01-01 13:00:00,0.458115,0.45923,0.45597,0.4574775,17426.0,,,,,
2024-01-01 14:00:00,0.457355,0.45695,0.45057,0.455,41940.0,,,,,
2024-01-01 15:00:00,0.45624,0.4649,0.45565,0.4605074999999999,62841.0,,,,,
2024-01-01 16:00:00,0.46074,0.46905,0.46139,0.4650525,60835.0,,,,,
2024-01-01 17:00:00,0.464885,0.46886,0.46332,0.4660825,28417.0,,,,,
2024-01-01 18:00:00,0.466075,0.47454,0.46633,0.4707075,51576.0,,,,,
2024-01-01 19:00:00,0.4709799999999999,0.47895,0.47127,0.4756025,42857.0,,,,,
2024-01-01 20:00:00,0.476095,0.48288,0.47171,0.47701,33127.0,,,,,
2024-01-01 21:00:00,0.476725,0.47538,0.47093,0.4735825,119104.0,,,,,
2024-01-01 22:00:00,0.47401,0.47609,0.46919,0.4737075,29632.0,,,,,
2024-01-01 23:00:00,0.474775,0.4806,0.47308,0.4768475,59151.0,,,,,
2024-01-02 00:00:00,0.476855,0.48347,0.47085,0.4790175,223173.0,,,,,
2024-01-02 01:00:00,0.480875,0.48895,0.48116,0.4845125,132969.0,,,,,
2024-01-02 02:00:00,0.48397,0.48979,0.48435,0.4862575,70579.0,,,,,
2024-01-02 03:00:00,0.485445,0.49098,0.47999,0.4869325,75677.0,,,,,
2024-01-02 04:00:00,0.48838,0.50988,0.4901,0.49894,186419.0,,,,,
2024-01-02 05:00:00,0.49789,0.50407,0.48449,0.494475,105497.0,,,,,
2024-01-02 06:00:00,0.4946699999999999,0.48899,0.48273,0.4858675,43462.0,,,,,
2024-01-02 07:00:00,0.485875,0.49558,0.48553,0.4891125,50347.0,,,,,
2024-01-02 08:00:00,0.48767,0.49872,0.4849,0.4932149999999999,66522.0,,,,,
2024-01-02 09:00:00,0.49462,0.50309,0.49734,0.49999,53586.0,,,,,
2024-01-02 10:00:00,0.499765,0.5036,0.49297,0.498925,120292.0,,,,,
2024-01-02 11:00:00,0.499565,0.50339,0.48712,0.4947875,249981.0,,,,,
2024-01-02 12:00:00,0.49432,0.49491,0.48229,0.4876899999999999,124470.0,,,,,
2024-01-02 13:00:00,0.48678,0.49062,0.48284,0.4861175,69163.0,,,,,
2024-01-02 14:00:00,0.4855049999999999,0.48762,0.46939,0.4800974999999999,298628.0,,,,,
2024-01-02 15:00:00,0.4816899999999999,0.47703,0.46718,0.4728949999999999,134133.0,,,,,
2024-01-02 16:00:00,0.473685,0.48085,0.47056,0.4759075,115336.0,,,,,
2024-01-02 17:00:00,0.47611,0.48205,0.47605,0.47985,87536.0,,,,,
2024-01-02 18:00:00,0.48065,0.48821,0.48027,0.484475,53647.0,,,,,
2024-01-02 19:00:00,0.48471,0.49944,0.48709,0.492565,105917.0,,,,,
2024-01-02 20:00:00,0.491865,0.50395,0.4915,0.4963025,125695.0,,,,,
2024-01-02 21:00:00,0.49488,0.4974,0.49058,0.49283,86740.0,,,,,
2024-01-02 22:00:00,0.49167,0.49722,0.48956,0.4928425,73439.0,,,,,
2024-01-02 23:00:00,0.492295,0.49396,0.48558,0.49043,51925.0,,,,,
2024-01-03 00:00:00,0.49109,0.49676,0.4852,0.489935,82542.0,,,,,
2024-01-03 01:00:00,0.48889,0.49121,0.48316,0.4869,61375.0,,,,,
2024-01-03 02:00:00,0.486615,0.48936,0.4779,0.4836,84246.0,,,,,
2024-01-03 03:00:00,0.48357,0.48441,0.48027,0.481605,68379.0,,,,,
2024-01-03 04:00:00,0.48087,0.48748,0.48033,0.4826975,49802.0,,,,,
2024-01-03 05:00:00,0.48149,0.48499,0.48045,0.48284,16612.0,,,,,
2024-01-03 06:00:00,0.48296,0.48538,0.47877,0.4812824999999999,35766.0,,,,,
2024-01-03 07:00:00,0.48049,0.48174,0.47291,0.4772675,90981.0,,,,,
2024-01-03 08:00:00,0.47721,0.47934,0.47503,0.4772375,39109.0,,,,,
2024-01-03 09:00:00,0.47729,0.48382,0.47945,0.48123,41171.0,,,,,
2024-01-03 10:00:00,0.480825,0.48969,0.47709,0.48202,136223.0,,,,,
2024-01-03 11:00:00,0.48065,0.47917,0.455,0.4676775,323099.0,,,,,
2024-01-03 12:00:00,0.4682699999999999,0.45788,0.25505,0.3900325,1219760.0,,,,,
2024-01-03 13:00:00,0.4236,0.40237,0.38401,0.3917024999999999,364429.0,,,,,
2024-01-03 14:00:00,0.390215,0.38823,0.37011,0.3812325,233065.0,,,,,
2024-01-03 15:00:00,0.383295,0.38377,0.37037,0.3789575,294759.0,,,,,
2024-01-03 16:00:00,0.380845,0.38449,0.35173,0.3694199999999999,472521.0,,,,,
2024-01-03 17:00:00,0.37073,0.35978,0.34293,0.3513925,312349.0,,,,,
2024-01-03 18:00:00,0.35143,0.3583,0.34566,0.351615,231854.0,,,,,
2024-01-03 19:00:00,0.35125,0.36832,0.35399,0.3607975,275351.0,,,,,
2024-01-03 20:00:00,0.36044,0.36752,0.35939,0.363795,65745.0,,,,,
2024-01-03 21:00:00,0.364135,0.36601,0.35872,0.3629624999999999,123703.0,,,,,
