,open,high,low,close,volume,Open,High,Low,Close,Volume
2024-01-01 00:00:00,3.973,4.0164,3.9654,3.986725,1199.9,,,,,
2024-01-01 01:00:00,3.98255,4.0251,3.9773,3.9986,1530.6,,,,,
2024-01-01 02:00:00,3.996,4.0201,3.989,4.003950000000001,710.9,,,,,
2024-01-01 03:00:00,4.00335,4.002,3.9367,3.96915,3818.2,,,,,
2024-01-01 04:00:00,3.96895,3.9511,3.8949,3.926425,1439.4,,,,,
2024-01-01 05:00:00,3.92985,3.9423,3.8924,3.914975,2133.1,,,,,
2024-01-01 06:00:00,3.9126,3.947,3.8971,3.922775,3287.0,,,,,
2024-01-01 07:00:00,3.9235,3.9557,3.9273,3.943,707.5,,,,,
2024-01-01 08:00:00,3.9445,3.9482,3.9219,3.937575,501.0,,,,,
2024-01-01 09:00:00,3.9401,3.9803,3.9259,3.956425,611.7,,,,,
2024-01-01 10:00:00,3.95975,3.9831,3.9549,3.969525,805.9,,,,,
2024-01-01 11:00:00,3.97005,3.9977,3.9601,3.97425,3686.7,,,,,
2024-01-01 12:00:00,3.9696,4.0078,3.9789,3.9913,495.6,,,,,
2024-01-01 13:00:00,3.98925,4.0681,3.9873,4.029925,395.1,,,,,
2024-01-01 14:00:00,4.03215,4.0761,4.0298,4.0578,3491.5,,,,,
2024-01-01 15:00:00,4.06265,4.1088,4.0544,4.08035,4602.7,,,,,
2024-01-01 16:00:00,4.0791,4.0922,4.0604,4.074574999999999,1428.7,,,,,
2024-01-01 17:00:00,4.07285,4.0947,4.0622,4.0793,419.3,,,,,
2024-01-01 18:00:00,4.08015,4.1558,4.0898,4.1204,2182.0,,,,,
2024-01-01 19:00:00,4.118,4.1965,4.1276,4.16265,832.9,,,,,
2024-01-01 20:00:00,4.16325,4.2205,4.1717,4.195,604.5,,,,,
2024-01-01 21:00:00,4.1939,4.199,4.1666,4.185725,711.6,,,,,
2024-01-01 22:00:00,4.18865,4.197,4.1573,4.1853,921.6,,,,,
2024-01-01 23:00:00,4.19345,4.2197,4.1924,4.20585,987.6,,,,,
2024-01-02 00:00:00,4.20565,4.384,4.2135,4.298975,22384.5,,,,,
2024-01-02 01:00:00,4.2992,4.4962,4.3631,4.416925,11361.5,,,,,
2024-01-02 02:00:00,4.4042,4.5869,4.4151,4.496825,6475.3,,,,,
2024-01-02 03:00:00,4.492649999999999,4.6604,4.4965,4.589300000000001,12525.9,,,,,
2024-01-02 04:00:00,4.60015,4.6397,4.5441,4.59985,8389.4,,,,,
2024-01-02 05:00:00,4.607799999999999,4.6477,4.5334,4.581,2650.0,,,,,
2024-01-02 06:00:00,4.5714500000000005,4.5841,4.5172,4.5486,1181.8,,,,,
2024-01-02 07:00:00,4.54655,4.5551,4.5028,4.527225,659.9,,,,,
2024-01-02 08:00:00,4.525499999999999,4.5198,4.4546,4.4944,1467.9,,,,,
2024-01-02 09:00:00,4.5016,4.5032,4.4738,4.487349999999999,1252.6,,,,,
2024-01-02 10:00:00,4.4862,4.4849,4.3599,4.427575,3322.0,,,,,
2024-01-02 11:00:00,4.43275,4.4098,4.3363,4.374124999999999,984.3,,,,,
2024-01-02 12:00:00,4.3752,4.3821,4.3226,4.350425,6517.5,,,,,
2024-01-02 13:00:00,4.3485,4.3903,4.3233,4.355,3100.5,,,,,
2024-01-02 14:00:00,4.353199999999999,4.3853,4.2874,4.33965,5308.2,,,,,
2024-01-02 15:00:00,4.34295,4.3839,4.2942,4.34225,2336.6,,,,,
2024-01-02 16:00:00,4.34545,4.3982,4.3224,4.369525,1518.1,,,,,
2024-01-02 17:00:00,4.37875,4.3758,4.2859,4.33645,11591.2,,,,,
