Timestamp,Open,High,Low,Close,Volume
2024-03-15 00:00:00,11.498,11.604,11.481,11.5305,4681.5
2024-03-15 01:00:00,11.5185,11.532,11.361,11.449750000000002,3422.0
2024-03-15 02:00:00,11.453,11.414,10.8,11.128,9007.9
2024-03-15 03:00:00,11.149,11.027,10.514,10.8315,5452.9
2024-03-15 04:00:00,10.8925,10.928,10.619,10.77825,3737.4
2024-03-15 05:00:00,10.783,10.896,10.638,10.7155,2426.4
2024-03-15 06:00:00,10.664,11.023,10.731,10.8725,722.8
2024-03-15 07:00:00,10.868,11.071,10.935,10.99625,1665.0
2024-03-15 08:00:00,10.9895,10.995,10.368,10.683,4961.4
2024-03-15 09:00:00,10.6845,10.561,9.9051,10.325025,5957.5
2024-03-15 10:00:00,10.417,10.552,10.368,10.457,758.5
2024-03-15 11:00:00,10.454,10.524,10.193,10.40225,1535.8
2024-03-15 12:00:00,10.446,10.628,10.445,10.52625,853.9
2024-03-15 13:00:00,10.516,10.779,10.441,10.62175,1102.3
2024-03-15 14:00:00,10.6335,10.763,10.541,10.70575,1397.7
2024-03-15 15:00:00,10.7595,10.776,10.656,10.71275,607.8
2024-03-15 16:00:00,10.7095,10.843,10.553,10.69925,2403.6
2024-03-15 17:00:00,10.7005,10.793,10.586,10.72525,2546.9
2024-03-15 18:00:00,10.761,11.202,10.827,11.0145,547.5
2024-03-15 19:00:00,11.0145,11.251,10.873,11.06975,3239.2
2024-03-15 20:00:00,11.0775,10.945,10.624,10.7815,7779.9
2024-03-15 21:00:00,10.7785,10.866,10.632,10.74775,588.1
2024-03-15 22:00:00,10.7465,11.081,10.829,10.97125,197.8
2024-03-15 23:00:00,10.9875,11.121,11.024,11.07625,928.9
2024-03-16 00:00:00,11.08,11.188,11.061,11.12375,2405.8
2024-03-16 00:00:00,11.11,11.188,11.061,11.123750000000001,2405.8
2024-03-16 00:00:00,11.11,11.188,11.061,11.12375,2405.8
2024-03-16 01:00:00,11.123,11.19,11.065,11.13775,1697.2
2024-03-16 01:00:00,11.123,11.19,11.065,11.137749999999999,1697.2
2024-03-16 02:00:00,11.148,11.478,11.11,11.26525,850.9
2024-03-16 03:00:00,11.2365,11.408,11.273,11.3395,1724.9
2024-03-16 04:00:00,11.3385,11.369,11.227,11.319,1322.4
2024-03-16 04:00:00,11.3385,11.369,11.227,11.318999999999999,1322.4
2024-03-16 05:00:00,11.34,11.34,11.093,11.237749999999998,8159.5
2024-03-16 06:00:00,11.259,11.358,11.215,11.28275,1923.0
