,open,high,low,close,volume,Open,High,Low,Close,Volume
2024-01-05 21:00:00,,,,,,1.90515,1.9111,1.8859,1.902575,87061.5
2024-01-05 21:00:00,1.90515,1.9111,1.8859,1.902575,87061.5,,,,,
2024-01-05 22:00:00,,,,,,1.90665,1.9044,1.8842,1.8988,65678.8
2024-01-05 22:00:00,1.90665,1.9044,1.8842,1.8988,65678.8,,,,,
2024-01-05 23:00:00,1.9033,1.9534,1.9077,1.9304,358040.8,,,,,
2024-01-05 23:00:00,,,,,,1.9033,1.9534,1.9077,1.9304,358040.8
2024-01-06 00:00:00,,,,,,1.93025,1.9638,1.9227,1.941775,456495.8
2024-01-06 00:00:00,1.93025,1.9638,1.9227,1.941775,456495.8,,,,,
2024-01-06 01:00:00,,,,,,1.9403,1.9297,1.8804,1.906225,365213.0
2024-01-06 01:00:00,1.9403,1.9297,1.8804,1.906225,365213.0,,,,,
2024-01-06 02:00:00,1.9074,1.8913,1.8386,1.869875,161470.0,,,,,
2024-01-06 02:00:00,,,,,,1.9074,1.8913,1.8386,1.869875,161470.0
2024-01-06 03:00:00,1.8748,1.8635,1.8482,1.857375,158065.9,,,,,
2024-01-06 03:00:00,,,,,,1.8748,1.8635,1.8482,1.857375,158065.9
2024-01-06 04:00:00,,,,,,1.8589,1.8654,1.8044,1.831925,171490.4
2024-01-06 04:00:00,1.8589,1.8654,1.8044,1.831925,171490.4,,,,,
2024-01-06 05:00:00,1.82895,1.8233,1.7054,1.7694,445812.5,,,,,
2024-01-06 05:00:00,,,,,,1.82895,1.8233,1.7054,1.7694,445812.5
2024-01-06 06:00:00,1.77445,1.7335,1.6757,1.715125,319438.4,,,,,
2024-01-06 06:00:00,,,,,,1.77445,1.7335,1.6757,1.715125,319438.4
2024-01-06 07:00:00,,,,,,1.72565,1.7605,1.7136,1.7387,336215.3
2024-01-06 07:00:00,1.72565,1.7605,1.7136,1.7387,336215.3,,,,,
2024-01-06 08:00:00,1.7403499999999998,1.7731,1.7451,1.7622999999999998,200256.2,,,,,
2024-01-06 08:00:00,,,,,,1.7403499999999998,1.7731,1.7451,1.7622999999999998,200256.2
2024-01-06 09:00:00,1.7654999999999998,1.7745,1.7573,1.766225,74657.0,,,,,
2024-01-06 09:00:00,,,,,,1.7654999999999998,1.7745,1.7573,1.766225,74657.0
2024-01-06 10:00:00,1.76655,1.7624,1.7457,1.7546499999999998,345104.8,,,,,
2024-01-06 10:00:00,,,,,,1.76655,1.7624,1.7457,1.7546499999999998,345104.8
2024-01-06 11:00:00,1.75525,1.7878,1.7405,1.767025,227186.5,,,,,
2024-01-06 11:00:00,,,,,,1.75525,1.7878,1.7405,1.767025,227186.5
2024-01-06 12:00:00,1.7698999999999998,1.7949,1.7512,1.772525,266906.5,,,,,
2024-01-06 12:00:00,,,,,,1.7698999999999998,1.7949,1.7512,1.772525,266906.5
2024-01-06 13:00:00,,,,,,1.7719999999999998,1.7739,1.7453,1.7590750000000002,134377.2
2024-01-06 13:00:00,1.7719999999999998,1.7739,1.7453,1.7590750000000002,134377.2,,,,,
2024-01-06 14:00:00,,,,,,1.75855,1.81,1.7584,1.7742,373444.6
2024-01-06 14:00:00,1.75855,1.81,1.7584,1.7742,373444.6,,,,,
2024-01-06 15:00:00,,,,,,1.7642,1.7748,1.7521,1.7660250000000002,217137.0
2024-01-06 15:00:00,1.7642,1.7748,1.7521,1.7660250000000002,217137.0,,,,,
2024-01-06 16:00:00,,,,,,1.7686,1.7746,1.7483,1.7619249999999995,316987.2
2024-01-06 16:00:00,1.7686,1.7746,1.7483,1.7619249999999995,316987.2,,,,,
2024-01-06 17:00:00,1.7624,1.7758,1.7531,1.765225,85339.2,,,,,
2024-01-06 17:00:00,,,,,,1.7624,1.7758,1.7531,1.765225,85339.2
2024-01-06 18:00:00,1.766,1.7914,1.7618,1.77505,167976.2,,,,,
2024-01-06 18:00:00,,,,,,1.766,1.7914,1.7618,1.77505,167976.2
2024-01-06 19:00:00,,,,,,1.7735,1.7731,1.7472,1.76495,128442.2
2024-01-06 19:00:00,1.7735,1.7731,1.7472,1.76495,128442.2,,,,,
2024-01-06 20:00:00,,,,,,1.76975,1.7843,1.7527,1.767625,199888.5
2024-01-06 20:00:00,1.76975,1.7843,1.7527,1.767625,199888.5,,,,,
2024-01-06 21:00:00,,,,,,1.76675,1.7664,1.7489,1.7600250000000002,212751.0
2024-01-06 21:00:00,1.76675,1.7664,1.7489,1.7600250000000002,212751.0,,,,,
2024-01-06 22:00:00,1.7624,1.759,1.7246,1.745825,213946.7,,,,,
2024-01-06 22:00:00,,,,,,1.7624,1.759,1.7246,1.745825,213946.7
2024-01-06 23:00:00,,,,,,1.74985,1.7538,1.7189,1.74085,132230.7
2024-01-06 23:00:00,1.74985,1.7538,1.7189,1.74085,132230.7,,,,,
2024-01-07 00:00:00,1.7453500000000002,1.7992,1.7491,1.77165,173286.0,,,,,
2024-01-07 00:00:00,,,,,,1.7453500000000002,1.7992,1.7491,1.77165,173286.0
2024-01-07 01:00:00,1.76915,1.8017,1.7734,1.784,204375.9,,,,,
2024-01-07 01:00:00,,,,,,1.76915,1.8017,1.7734,1.784,204375.9
2024-01-07 02:00:00,1.78045,1.7876,1.7554,1.773275,167179.8,,,,,
2024-01-07 02:00:00,,,,,,1.78045,1.7876,1.7554,1.773275,167179.8
2024-01-07 03:00:00,1.77505,1.8239,1.7774,1.7988500000000005,334776.6,,,,,
2024-01-07 03:00:00,,,,,,1.77505,1.8239,1.7774,1.7988500000000005,334776.6
2024-01-07 04:00:00,,,,,,1.79705,1.8414,1.8023,1.8189,96660.7
2024-01-07 04:00:00,1.79705,1.8414,1.8023,1.8189,96660.7,,,,,
2024-01-07 05:00:00,,,,,,1.81595,1.822,1.7918,1.80605,184559.9
2024-01-07 05:00:00,1.81595,1.822,1.7918,1.80605,184559.9,,,,,
2024-01-07 06:00:00,,,,,,1.8052,1.8159,1.7911,1.8028,90815.6
2024-01-07 06:00:00,1.8052,1.8159,1.7911,1.8028,90815.6,,,,,
2024-01-07 07:00:00,1.8021,1.8142,1.7949,1.806175,37973.5,,,,,
2024-01-07 07:00:00,,,,,,1.8021,1.8142,1.7949,1.806175,37973.5
2024-01-07 08:00:00,1.8078,1.8241,1.7747,1.7949000000000002,253299.0,,,,,
2024-01-07 08:00:00,,,,,,1.8078,1.8241,1.7747,1.7949000000000002,253299.0
2024-01-07 09:00:00,1.7904,1.786,1.7568,1.772325,98585.7,,,,,
2024-01-07 09:00:00,,,,,,1.7904,1.786,1.7568,1.772325,98585.7
2024-01-07 10:00:00,1.77325,1.8021,1.7693,1.7824750000000005,105808.1,,,,,
2024-01-07 10:00:00,,,,,,1.77325,1.8021,1.7693,1.7824750000000005,105808.1
2024-01-07 11:00:00,,,,,,1.77925,1.8381,1.779,1.806625,121590.3
2024-01-07 11:00:00,1.77925,1.8381,1.779,1.806625,121590.3,,,,,
2024-01-07 12:00:00,1.8047,1.8502,1.8038,1.82555,259509.1,,,,,
2024-01-07 12:00:00,,,,,,1.8047,1.8502,1.8038,1.82555,259509.1
2024-01-07 13:00:00,,,,,,1.8241,1.8783,1.8287,1.851475,439668.6
2024-01-07 13:00:00,1.8241,1.8783,1.8287,1.851475,439668.6,,,,,
2024-01-07 14:00:00,,,,,,1.84945,1.8819,1.8388,1.8606,152099.1
2024-01-07 14:00:00,1.84945,1.8819,1.8388,1.8606,152099.1,,,,,
2024-01-07 15:00:00,1.86085,1.8582,1.8128,1.838375,475620.2,,,,,
2024-01-07 15:00:00,,,,,,1.86085,1.8582,1.8128,1.838375,475620.2
2024-01-07 16:00:00,1.84125,1.8558,1.8252,1.8346,170497.5,,,,,
